lead_hours,method,n,mae_c,rmse_c,bias_c
46,timesfm_nwp_c,27,1.028256239714446,1.4657984707285636,0.22116420887134694
47,persistence_c,27,1.9370370370370376,2.3334126970629985,1.2259259259259263
47,yesterday_c,27,1.4444444444444444,2.0816659994661326,-0.037037037037037035
47,ecmwf_ifs_c,27,0.862962962962963,1.0361967495141566,-0.2629629629629626
47,bias_corrected_c,27,0.9168371385699942,1.1681184392665913,0.5748602321257804
47,ridge_corrected_c,27,0.9840341751902039,1.1936092350015357,0.15772973665248327
47,timesfm_c,27,1.4420077006022136,1.961578399473179,0.3583560519748264
47,timesfm_nwp_c,27,1.1191304524739583,1.447596296572419,-0.06525859126338253
48,persistence_c,27,1.8037037037037038,2.732316884176423,0.6037037037037039
48,yesterday_c,27,1.8037037037037038,2.732316884176423,0.6037037037037039
48,ecmwf_ifs_c,27,1.2259259259259263,1.5406828692835215,-0.2925925925925925
48,bias_corrected_c,27,1.0946037573606986,1.5572534312280903,0.5678542878987435
48,ridge_corrected_c,27,1.2008435621550402,1.6972222030101425,0.2818260904521975
48,timesfm_c,27,1.9720295234962748,2.672052382185919,0.6349105693675852
48,timesfm_nwp_c,27,1.4593857094093607,2.132151219009222,0.07855371545862247
